"ID","路线编号","所在行政区划代码","路线名称","起点名称","止点名称","起点桩号","止点桩号","里程（公里）","技术等级代码","技术等级","是否一幅高速","车道数量(个)","面层类型代码","面层类型","路基宽度(米)","路面宽度(米)","面层厚度(厘米)","设计时速(公里/小时)","修建年度","改建年度","最近一次修复养护年度","断链类型","是否城管路段","是否断头路段","路段收费性质","重复路段线路编号","重复路段起点桩号","重复路段终点桩号","养护里程","可绿化里程","已绿化里程","地貌代码","地貌汉字","涵洞数量(个)","管养单位名称","省际出入口","国道调整前路线编号","是否按干线公路管理接养","备注","F40","startx","starty","endx","endy"
"3549","S238","140822","小风线","裴庄村","光华乡","9.645","14.345","4.7","12","二级","否","2","11","沥青混凝土","12","12","7","80","1981","2008","","0","否","否","非收费","","","","4.7","4.7","4.7","4","平原","1","万荣公路管理段","0","S238","是","","","MTEwLjYzNTQ5MTE5","MzUuNDI4NjQyMzM=","MTEwLjYwMzMwNjY2","MzUuMzk1ODE4MzM="
"3550","S238","140822","小风线","光华乡","荣河镇荣河村","14.345","20.538","6.193","12","二级","否","2","11","沥青混凝土","12","12","7","80","1995","2008","","0","否","否","非收费","","","","6.193","6.193","6.193","4","平原","5","万荣公路管理段","0","S238","是","","","MTEwLjYwMzMwNjY2","MzUuMzk1ODE4MzM=","MTEwLjU1NjU0OTE2","MzUuMzU1NDQ1ODM="
"3553","S238","140822","小风线","S237140822省道","王显乡竹家村","28.624","30.254","1.63","12","二级","否","2","11","沥青混凝土","12","12","7","80","1995","2008","","0","否","否","非收费","","","","1.63","1.63","1.63","4","平原","1","万荣公路管理段","0","S238","是","","","MTEwLjU0Mjg5MDk3","MzUuMjg4MTMyNjI=","MTEwLjUzMjI1MTY2","MzUuMjc2NjU5MTY="
"3556","S238","140821","小风线","孙吉镇","孙吉镇","31.288","32.995","1.707","12","二级","否","2","11","沥青混凝土","12","12","8","80","1986","2008","","0","否","否","非收费","","","","1.707","1.707","1.707","4","平原","1","临猗公路管理段","0","S238","是","","","MTEwLjUyODAz","MzUuMjY4MDEzMzM=","MTEwLjUyMDk1MjM2","MzUuMjUzNzY5MTI="
"3557","S238","140821","小风线","孙吉镇","孙吉镇","32.995","33.474","0.479","12","二级","否","2","11","沥青混凝土","12","12","8","80","1986","2008","","0","否","否","非收费","","","","0.479","0.479","0.479","4","平原","0","临猗公路管理段","0","S238","是","","","MTEwLjUyMDk1MjM2","MzUuMjUzNzY5MTI=","MTEwLjUxODI5MDQx","MzUuMjUwMDQ5ODE="
"3565","S238","140821","小风线","临晋镇","临晋镇","42.821","47.694","4.873","12","二级","否","2","11","沥青混凝土","12","12","8","80","1999","2008","","0","否","否","非收费","","","","4.873","4.873","4.873","4","平原","4","临猗公路管理段","0","S238","是","","","MTEwLjQ4MDM0MTY2","MzUuMTc3MTcwNjM=","MTEwLjQ5MDA4Nzcx","MzUuMTM3MDk3NDM="
"3580","S238","140881","小风线","城北街道小朝村","庄子","81.727","88.234","6.507","12","二级","否","2","11","沥青混凝土","15","15","7","80","1975","2009","","0","否","否","非收费","","","","6.507","6.507","6.507","4","平原","0","永济公路管理段","0","S238","是","","","MTEwLjQzOTk4MDI0","MzQuODg2MTMwNTM=","MTEwLjQxNjM3MDU1","MzQuODQ5MzI0NDc="
"3586","S239","140802","临陌线","S239140802省道","解州镇","45.054","50.799","5.745","13","三级","否","2","11","沥青混凝土","9","7","5","40","1991","","","0","否","否","非收费","","","","5.745","0","0","4","平原","0","运城公路管理段","0","S239","是","","","MTEwLjgyNjEzNQ==","MzQuOTgzNDE1NzY=","MTEwLjg0MTI3NjU0","MzQuOTMzNTUxNjU="
"3587","S239","140802","临陌线","解州镇","解州镇","50.799","51.997","1.198","13","三级","否","2","12","水泥混凝土","8","7","5","40","1991","","","0","否","否","非收费","","","","1.198","0","0","4","平原","1","运城公路管理段","0","S239","是","","","MTEwLjg0MTI3NjU0","MzQuOTMzNTUxNjU=","MTEwLjg0NDc5NTg0","MzQuOTIzMjEwMTk="
"3593","S239","140830","临陌线","平王村","陌南镇","82.013","84.934","2.921","12","二级","否","2","22","沥青碎石","12","9","3","80","2002","","","0","否","否","非收费","","","","2.921","0","0","2","重丘","4","芮城公路管理段","0","S239","是","","","MTEwLjg3MzgwNTcz","MzQuNzc2OTA1OA==","MTEwLjg3NzE3MzMz","MzQuNzUxNTcxNjY="
"3595","S242","140502","陵沁线城区连接线","道头","牛匠","0","7.397","7.397","11","一级","否","6","11","沥青混凝土","24","23.3","10","80","2004","","","0","否","否","还贷","","","","7.397","7.397","6.687","1","山岭","4","晋城北公路段","0","S242","是","","","MTEyLjgxMDk5NQ==","MzUuNTIxNzkyNQ==","MTEyLjgxNzc0NTA4","MzUuNDczODAzMzM="
"3601","S248","141124","三大线","冯家会入口","碛口","21.398","26.5","5.102","12","二级","否","2","11","沥青混凝土","10","9","9","60","2009","","2014","0","否","否","非收费","","","","5.102","5.102","4.402","1","山岭","18","临县公路管理段","0","S248","是","","","MTEwLjgzNTAwODMz","MzcuNjYyNjMxNjY=","MTEwLjg2MTQwOTgx","MzcuNjM1MTY3MQ=="
"3606","S248","141125","三大线","薛家湾村","锄沟村","53.851","55.11","1.259","12","二级","否","2","11","沥青混凝土","13.5","12.5","10","60","2009","","","0","否","否","非收费","G307","766.447","767.706","0","0","0","2","重丘","2","柳林公路管理段","0","S248","是","","","MTEwLjg5ODgzNTAy","MzcuNDQyODExNjM=","MTEwLjg5OTQyMTkz","MzcuNDMyMDc2MDY="
"3611","S248","141126","三大线","三叉口","王村","122.225","125.786","3.561","12","二级","否","2","11","沥青混凝土","12","12","8","60","2009","","","0","否","否","非收费","G340","966.292","969.853","3.561","0","0","1","山岭","0","石楼公路管理段","0","S248","是","","","MTEwLjgxNzcwMjUy","MzcuMDA2MzI3NzY=","MTEwLjgwMjAzODMz","MzYuOTgxNTQ4MzM="
"3613","S248","141032","三大线","石楼界","黑河岔","138.725","145.064","6.339","12","二级","否","2","11","沥青混凝土","10","9.4","7","60","1982","2008","","4","否","否","非收费","","","","6.339","6.339","6.339","1","山岭","11","永和公路管理段","0","S248","是","","","MTEwLjc3MDQ4NQ==","MzYuODkzMTI=","MTEwLjcyMjI2MTY2","MzYuODYzMjMxNjY="
"3614","S248","141032","三大线","黑河岔","岔口","145.064","147.125","2.061","12","二级","否","2","11","沥青混凝土","10","9.4","7","60","1999","2008","","0","否","否","非收费","","","","2.061","2.061","2.061","1","山岭","4","永和公路管理段","0","S248","是","","","MTEwLjcyMjI2MTY2","MzYuODYzMjMxNjY=","MTEwLjcxNDk1Mzgy","MzYuODQ1OTc2ODc="
"3620","S248","141032","三大线","药家湾","下罢骨村","163.325","172.621","9.296","12","二级","否","2","11","沥青混凝土","10","9.4","7","60","1999","2008","","0","否","否","非收费","","","","9.296","9.296","9.296","1","山岭","29","永和公路管理段","0","S248","是","","","MTEwLjYyMjY2ODMz","MzYuNzM4MTIxNjY=","MTEwLjYwMDI4","MzYuNjcwMTMzMzM="
"3630","S248","141030","三大线","大宁界","昕水镇入口","198.22","213.94","15.72","12","二级","否","2","11","沥青混凝土","10","9.4","7","60","1999","2008","","0","否","否","非收费","","","","15.72","15.72","13.957","1","山岭","19","大宁公路管理段","0","S248","是","","","MTEwLjcyNTA0NQ==","MzYuNTg1Nzk1","MTEwLjc1MjkzMTQ1","MzYuNDcxODUwNTI="
"3641","S249","140930","万瓦线","禹庙","保德交界","108.7","114","5.3","12","二级","否","2","11","沥青混凝土","9","8.5","9","80","2009","","","0","否","否","非收费","","","","5.3","0","0","3","微丘","9","河曲公路管理段","0","S249","是","","","MTExLjE2MDAwNDg5","MzkuMTUyNDIzMDY=","MTExLjE1ODI4NjM1","MzkuMTA0NjM2MzU="
"3646","S251","140923","七牛线","七里铺","下砂河","0","3.05","3.05","12","二级","否","2","11","沥青混凝土","12","11","9","80","1969","2008","","0","否","否","非收费","","","","3.05","3.05","3.05","3","微丘","0","代县公路管理段","0","S251","是","","","MTEyLjcyNzgwNzE4","MzcuNjczNzUxOTk=","MTEyLjcwNDI5NTE4","MzcuNjU0MDg4NDQ="
"3658","S252","140123","岚古线","上静游","上静游","25.803","27.18","1.377","12","二级","否","2","11","沥青混凝土","12","12","8","60","2001","","","0","否","否","非收费","S217","15.873","17.25","0","0","0","3","微丘","0","娄烦公路段","0","S252","是","","","MTExLjgxMzE5MDAx","MzguMTg4OTAxNjY=","MTExLjgyMjczNQ==","MzguMTgwMzY0OTc="
"3676","S301","140215","积大线","三十里铺","二十里铺村","88.3","95.013","6.713","12","二级","否","2","11","沥青混凝土","12","11.4","9","80","2000","","2016","0","否","否","非收费","","","","6.713","6.713","6.713","3","微丘","8","大同县公路管理段","0","S301","是","","","MTEzLjQ4MTA2MDc0","NDAuMTM3MDg1Nzk=","MTEzLjQwNzYzNjE4","NDAuMTIzMDU3OTk="
"3677","S302","140215","西大线","县城","寺儿上村","0","3.466","3.466","11","一级","否","4","11","沥青混凝土","48","21","20","80","1983","2013","","0","否","否","非收费","","","","3.466","3.466","3.466","3","微丘","0","大同县公路管理段","0","S302","是","","","MTEzLjYwNDQwMDA3","NDAuMDMyNjE4MzQ=","MTEzLjU2NDEzNTY5","NDAuMDM0MjY5NDI="
"3679","S302","140215","西大线","倍加皂","倍加皂","11.088","11.755","0.667","11","一级","否","4","12","水泥混凝土","27.5","20.5","20","80","1983","2013","","0","否","否","非收费","","","","0.667","0.667","0.667","3","微丘","0","大同县公路管理段","0","S302","是","","","MTEzLjQ3OTYwNQ==","NDAuMDUzOTU1","MTEzLjQ3NDI4MDg3","NDAuMDQ5NTE1MDk="
"3680","S302","140215","西大线","倍加皂","倍加皂","11.755","12.23","0.475","12","二级","否","2","11","沥青混凝土","12","9","9","80","1983","2013","","0","否","否","非收费","","","","0.475","0.475","0.475","3","微丘","0","大同县公路管理段","0","S302","是","","","MTEzLjQ3NDI4MDg3","NDAuMDQ5NTE1MDk=","MTEzLjQ2ODgxMDc0","NDAuMDUwMzY3MzU="
"3684","S302","140215","西大线","樊庄","樊庄","18.782","20.475","1.693","11","一级","否","4","11","沥青混凝土","55","42","14","100","2002","2010","","0","否","否","非收费","","","","1.693","1.309","0","4","平原","0","大同县公路管理段","0","S302","是","","","MTEzLjQwMTEzMTY2","NDAuMDYzNTI=","MTEzLjM4MjA2","NDAuMDY3MjMzMzM="
"3691","S303","140602","洗朔线","祝家庄","祝家庄","189.229","189.699","0.47","11","一级","否","4","11","沥青混凝土","17","16","10","100","2004","","2009","0","否","否","非收费","","","","0.47","0.47","0.056","4","平原","0","朔城区公路管理段","0","S303","是","","","MTEyLjUyNTExMzQy","MzkuMzU2MTczNDE=","MTEyLjUyNTAxMjg1","MzkuMzUxOTU0NzY="
"3693","S303","140602","洗朔线","烟墩","烟墩","190.862","191.315","0.453","11","一级","否","4","11","沥青混凝土","18","17","11","100","2004","","2009","0","否","否","非收费","","","","0.453","0.453","0.453","4","平原","0","朔城区公路管理段","0","S303","是","","","MTEyLjUyNDk4MjE0","MzkuMzQxNTA3ODU=","MTEyLjUyNDk1ODU5","MzkuMzM3NDM4Mzc="
"3694","S303","140602","洗朔线","烟墩","烟墩","191.315","192.685","1.37","11","一级","否","4","11","沥青混凝土","29","18","10","100","2004","","2009","0","否","否","非收费","","","","1.37","1.37","1.37","4","平原","0","朔城区公路管理段","0","S303","是","","","MTEyLjUyNDk1ODU5","MzkuMzM3NDM4Mzc=","MTEyLjUyNTA1MzA5","MzkuMzI1MTM2MzQ="
"3707","S303","140602","洗朔线","无名村","张家河","207.229","207.895","0.666","11","一级","否","6","11","沥青混凝土","24","23.5","10","100","2005","","","0","否","否","非收费","","","","0.666","0.666","0.666","4","平原","2","朔城区公路管理段","0","S303","是","","","MTEyLjQxOTQzMTE3","MzkuMjgwNjEwOTk=","MTEyLjQxMTczMzk=","MzkuMjgwODk5"
"3716","S305","140981","马五线","瓦窑村","瓦窑村","10.268","10.704","0.436","13","三级","否","2","12","水泥混凝土","7.5","6.5","25","40","1969","","2006","0","否","否","非收费","","","","0.436","0.436","0.436","1","山岭","1","原平公路管理段","0","S305","是","","","MTEyLjM5MTI3Mjcx","MzguOTIxNzU5NDg=","MTEyLjM4ODMyMzE0","MzguOTI0ODk4ODc="
"3725","S305","140925","马五线","河南村","凤凰街","25.409","27.204","1.795","12","二级","否","2","12","水泥混凝土","9","9","20","60","1969","","2006","0","否","否","非收费","","","","1.795","1.795","1.795","1","山岭","6","宁武公路管理段","0","S305","是","","","MTEyLjI5NDg4ODMz","MzguOTg5OTI4MzM=","MTEyLjMwOTIzNTgz","MzkuMDAyNjY="
"3726","S305","140925","马五线","凤凰街","凤凰街","27.204","27.367","0.163","12","二级","否","2","11","沥青混凝土","12","12","7","60","1969","2003","","0","否","否","非收费","","","","0.163","0.163","0","1","山岭","0","宁武公路管理段","0","S305","是","","","MTEyLjMwOTIzNTgz","MzkuMDAyNjY=","MTEyLjMwODE5NDIy","MzkuMDAzNTE4OTU="
"3733","S308","140930","韩禹线","韩家楼","大河湾","0","5","5","12","二级","否","2","11","沥青混凝土","10","9.5","25","80","1956","2004","2019","0","否","否","经营","","","","5","5","5","4","平原","9","山西阳河公路开发有限公司","0","S308","是","","","MTExLjU3MDg5MTI0","MzkuMDkwNDc3Nzc=","MTExLjUyNDQ3MTY0","MzkuMTA4MDg0NTk="
"3746","S312","140925","忻五线","达达店","分水岭","48.75","89","40.25","12","二级","否","2","11","沥青混凝土","8.5","8","5","80","1967","2005","","0","否","否","非收费","","","","40.25","40.25","40.25","1","山岭","43","宁武公路管理段","0","S312","是","","","MTEyLjQyMDk3OTc2","MzguNjU1ODEzOTk=","MTEyLjE2OTc3NDMz","MzguODYzNTU2Mzk="
"3754","S312","140925","忻五线","秋千沟","宁武交界","115.173","119.173","4","14","四级","否","2","12","水泥混凝土","7.5","6.5","22","80","1967","2005","","0","否","否","非收费","","","","4","4","0","1","山岭","4","宁武公路管理段","0","S312","是","","","MTExLjk4NjgzODMz","MzguODc2MDI1","MTExLjk0NzY4ODMz","MzguODc3NTQ3Nzc="
"3763","S314","140322","双阳线","交口","东会里","30.335","32.001","1.666","12","二级","否","2","11","沥青混凝土","10","9","10","60","1999","2010","","0","否","否","非收费","G207","1500.202","1501.868","0","0","0","2","重丘","0","盂县东公路管理段","0","S314","是","","","MTEzLjYwMDE3OTg3","MzguMTMxMDk1OTE=","MTEzLjU4NTQ4Njky","MzguMTIzNTU5NDM="
"3771","S314","140322","双阳线","西小坪","东蒋","59.8","89.5","29.7","12","二级","否","2","11","沥青混凝土","12","11.5","10","60","2005","","2017","0","否","否","非收费","","","","29.7","19.393","19.393","2","重丘","51","盂县公路管理段","0","S314","是","","","MTEzLjMyMTYzMzMz","MzguMDk1MTg4MzM=","MTEzLjAxODI4NjY2","MzguMDgzODcxNjY="
"3773","S314","140122","双阳线","西殿","故县","116.838","117.052","0.214","12","二级","否","2","12","水泥混凝土","12","11","25","60","2005","","","0","否","否","非收费","","","","0.214","0.214","0.214","2","重丘","0","阳曲公路段","0","S314","是","","","MTEyLjc2NjM2MDAz","MzguMDY4MzY4MzQ=","MTEyLjc2NDg4NjY2","MzguMDY5OTA1"
"3774","S314","140122","双阳线","故县","蒲子入口","117.052","120.955","3.903","12","二级","否","2","11","沥青混凝土","12","11.8","8","60","2005","","","0","否","否","非收费","","","","3.903","3.903","3.903","1","山岭","3","阳曲公路段","0","S314","是","","","MTEyLjc2NDg4NjY2","MzguMDY5OTA1","MTEyLjcyNTM3MTIx","MzguMDgwMzI2NTQ="
"3775","S314","140122","双阳线","蒲子入口","北郑村","120.955","125.484","4.529","11","一级","否","4","11","沥青混凝土","32","24","10","60","2005","","","0","否","否","非收费","","","","4.529","4.529","4.327","4","平原","3","阳曲公路段","0","S314","是","","","MTEyLjcyNTM3MTIx","MzguMDgwMzI2NTQ=","MTEyLjY4MDk5MzAz","MzguMDY5MjA5OTg="
"3776","S315","140321","娘阳线","娘子关","娘子关大桥","0","4.475","4.475","12","二级","否","2","11","沥青混凝土","10","9","8","60","1984","","2009","0","否","否","非收费","","","","4.475","0.917","0.917","2","重丘","22","平定公路管理段","1","S315","是","","","MTEzLjg5ODkzMzMz","MzcuOTczMDg=","MTEzLjg2NjMzMDA2","MzcuOTYwNDg4MzI="
"3779","S315","140321","娘阳线","上董寨","圪套","14.846","24.211","9.365","12","二级","否","2","11","沥青混凝土","10","9.5","7","60","1984","","","0","否","否","非收费","","","","9.365","0.05","0.05","3","微丘","19","平定公路管理段","0","S315","是","","","MTEzLjc3NTI3ODI2","MzcuOTYxNzMxNjQ=","MTEzLjY5NzQ2NDk1","MzcuOTM0NTc2Njg="
"3781","S315","140311","娘阳线","小河北","白泉","27.257","31.843","4.586","11","一级","否","4","11","沥青混凝土","25.3","22.5","10","80","2006","","","0","否","否","非收费","","","","4.586","3.739","3.739","2","重丘","9","郊区公路管理段","0","S315","是","","","MTEzLjY2Nzg0MjMz","MzcuOTMyNTg5ODM=","MTEzLjYyMTM3NjM0","MzcuOTI1NjAwMjU="
"3783","S316","140702","榆古线","近城","郝村","0","3.05","3.05","12","二级","否","2","11","沥青混凝土","12","12","8","80","2004","","2008","0","否","否","非收费","","","","3.05","3.05","3.05","4","平原","0","榆次公路管理段","0","S316","是","","","MTEyLjcyNzgwNzE4","MzcuNjczNzUxOTk=","MTEyLjcwNDI5NTE4","MzcuNjU0MDg4NDQ="
"3798","S320","141121","祁方线","东城村","里洪村","20.146","25.7","5.554","12","二级","否","2","11","沥青混凝土","12","11","7","80","1966","","2006","4","否","否","非收费","","","","5.554","4.4","4.4","4","平原","4","文水公路管理段","0","S320","是","","","MTEyLjEyNDQ3ODI3","MzcuNDIzODQ1ODc=","MTEyLjA2NDczMDE0","MzcuNDMwODcyNDY="
"3800","S320","141121","祁方线","乐村","沟口村","32.297","38.348","6.051","12","二级","否","2","11","沥青混凝土","15","14.2","8","80","1921","2010","","0","否","否","非收费","G307","627.623","621.572","0","0","0","4","平原","0","文水公路管理段","0","S320","是","","","MTEyLjAxMjE0MzA4","MzcuNDE3MDU4OTY=","MTEyLjAyNzQ5NDg1","MzcuNDYyMTIxNTE="
"3802","S320","141121","祁方线","中舍村","北徐村","40.517","41.665","1.148","12","二级","否","2","11","沥青混凝土","12","11","10","80","1921","2010","2011","0","否","否","非收费","G307","619.403","618.255","0","0","0","4","平原","0","文水公路管理段","0","S320","是","","","MTEyLjAzNTU1NzI2","MzcuNDgwNDMwNjE=","MTEyLjA0MTQ2OTEz","MzcuNDg5MjQ4MTM="
"3803","S320","141121","祁方线","北徐村","开栅村","41.665","42.964","1.299","12","二级","否","2","11","沥青混凝土","12.6","11.6","10","80","1921","2010","2011","0","否","否","非收费","G307","618.255","616.956","0","0","0","4","平原","0","文水公路管理段","0","S320","是","","","MTEyLjA0MTQ2OTEz","MzcuNDg5MjQ4MTM=","MTEyLjA0ODc4MDY3","MzcuNDk5MDk4NTY="
"3806","S320","141122","祁方线","野则河","会立","63.54","76.524","12.984","12","二级","否","2","11","沥青混凝土","9.5","8.5","7","60","1997","","2004","0","否","否","非收费","","","","12.984","12.889","12.889","1","山岭","38","交城公路管理段","0","S320","是","","","MTExLjkwNDI3MTcy","MzcuNTYwNjc5MDg=","MTExLjgyMDg3MjU=","MzcuNjE2MzYwMTM="
"3811","S320","141122","祁方线","保护区","保护区","109.046","122.7","13.654","12","二级","否","2","11","沥青混凝土","7.5","6.5","8","60","1973","","2009","0","否","否","非收费","","","","13.654","13.513","0","1","山岭","33","交城公路管理段","0","S320","是","","","MTExLjU1MDU=","MzcuNzE4MDg1","MTExLjUwMjU2OTg0","MzcuNzk2MDExNTk="
"3812","S320","141122","祁方线","保护区","保护区","122.7","129.912","7.212","14","四级","否","1","11","沥青混凝土","6","5","4","40","1973","","2005","0","否","否","非收费","","","","7.212","7.185","0","1","山岭","14","交城公路管理段","0","S320","是","","","MTExLjUwMjU2OTg0","MzcuNzk2MDExNTk=","MTExLjQ2NjkwODMz","MzcuODUwNTU="
"3813","S320","141122","祁方线","保护区","大路峁","129.912","135.766","5.854","14","四级","否","1","12","水泥混凝土","6","4.5","22","40","1973","","2005","0","否","否","非收费","","","","5.854","5.854","0","1","山岭","8","交城公路管理段","0","S320","是","","","MTExLjQ2NjkwODMz","MzcuODUwNTU=","MTExLjQzMTY3MjQ0","MzcuODg2NDA5MTc="
"3814","S320","141128","祁方线","大路峁","阳圪台","135.766","142.781","7.015","14","四级","否","1","12","水泥混凝土","4.5","4","22","30","1973","","2005","0","否","否","非收费","","","","7.015","7.015","7.015","1","山岭","3","方山公路管理段","0","S320","是","","","MTExLjQzMTY3MjQ0","MzcuODg2NDA5MTc=","MTExLjM5MjM5NTA4","MzcuOTA5MDM0MDU="
"3820","S322","140722","南沁线","清泉","清泉","0","0.45","0.45","12","二级","否","2","11","沥青混凝土","10","8.5","6.5","60","2002","","","0","否","否","非收费","","","","0.45","0.45","0.45","1","山岭","0","左权公路管理段","1","S322","是","","","MTEzLjg5NDYx","NDAuMDQzMDYxNjY=","MTEzLjg5MjcwOTg4","NDAuMDQwMDkwMDk="
"3835","S322","140429","南沁线","富庄西","2011年改建终点","100.215","103.194","2.979","12","二级","否","2","11","沥青混凝土","12","12","5","80","2005","","","0","否","否","非收费","G519","42.761","39.782","2.979","2.979","2.799","3","微丘","10","武乡公路管理段","0","S322","是","","","MTEyLjg0MzM3MzA3","MzYuODIwOTAxOTU=","MTEyLjgxOTA4MTQ5","MzYuODI1ODQ2Njc="
"3838","S322","140430","南沁线","武乡沁县界","定昌镇","106.689","119.9","13.211","12","二级","否","2","11","沥青混凝土","12","12","5","60","2005","","","0","否","否","非收费","","","","13.211","13.211","13.211","2","重丘","33","沁县公路管理段","0","S322","是","","","MTEyLjc5MDQ3MjUx","MzYuODI5ODY4MzI=","MTEyLjY5ODE1OTg3","MzYuNzY3OTUzMDk="
"3841","S322","140430","南沁线","定昌镇","西渠上村","121.75","121.95","0.2","12","二级","否","6","11","沥青混凝土","20","20","5","60","2005","","","0","否","否","非收费","","","","0.2","0.2","0.2","2","重丘","0","沁县公路管理段","0","S322","是","","","MTEyLjY4NDIzNjc=","MzYuNzYwNzkwMDQ=","MTEyLjY4MTg3NjY3","MzYuNzYwODA5OTg="
"3859","S324","140406","河潞线","五里后村","潞华办事处","65.016","67.458","2.442","12","二级","否","2","11","沥青混凝土","10.8","10.6","3","60","1997","2006","","0","否","否","非收费","","","","2.442","2.442","2.43","4","平原","3","潞城公路管理段","0","S324","是","","","MTEzLjI2NDg0MDIx","MzYuMzIzNjM4MzM=","MTEzLjIzNzg5MTEx","MzYuMzI0MTg0"
"3860","S324","140406","河潞线","潞华办事处","潞华办事处","67.458","68.76","1.302","12","二级","否","2","11","沥青混凝土","11.5","10.5","3","60","1997","2006","","0","否","否","非收费","","","","1.302","1.302","0.85","4","平原","1","潞城公路管理段","0","S324","是","","","MTEzLjIzNzg5MTEx","MzYuMzI0MTg0","MTEzLjIyMjg2MzI4","MzYuMzI1MzUwOQ=="
"3871","S325","140427","李东线","43.647","48.039","43.647","48.039","4.392","13","三级","否","2","11","沥青混凝土","7.5","6.5","9","40","2006","","","0","否","否","非收费","","","","4.392","4.392","4.392","2","重丘","3","长治市公路管理段","0","S325","是","","","MTEzLjI0MTgzNTEz","MzYuMTcxODM5MDQ=","MTEzLjE5NTYxNjY0","MzYuMTYwOTM1MDM="
"3872","S325","140427","李东线","48.039","东长井","48.039","48.413","0.374","13","三级","否","2","12","水泥混凝土","7.5","6.5","25","40","2006","","","0","否","否","非收费","","","","0.374","0.374","0.374","2","重丘","0","长治市公路管理段","0","S325","是","","","MTEzLjE5NTYxNjY0","MzYuMTYwOTM1MDM=","MTEzLjE5MTgxNzA3","MzYuMTYwOTcyMDQ="
"3874","S325","140403","李东线","东长井入口","西长井村东","48.682","49.039","0.357","13","三级","否","2","11","沥青混凝土","7.5","6.5","7","40","2003","","","0","否","否","非收费","","","","0.357","0.357","0.357","3","微丘","0","长治市公路管理段","0","S325","是","","","MTEzLjE4OTYzMjE4","MzYuMTYyMzcwNDY=","MTEzLjE4NjIyODI5","MzYuMTYzOTYzMzY="
"3878","S325","140403","李东线","壶口桥入口","壶口桥东","52.983","53.283","0.3","13","三级","否","2","11","沥青混凝土","8.4","7.4","7","40","2003","","","0","否","否","非收费","","","","0.3","0.3","0","3","微丘","0","长治市公路管理段","0","S325","是","","","MTEzLjE0NjUyOTE3","MzYuMTcyODQxNjg=","MTEzLjE0Mzk3Mjk3","MzYuMTcwOTM0NTY="
"3881","S326","140403","长安线","西环路","郊区长治县界","1.78","5.505","3.725","11","一级","否","8","11","沥青混凝土","50","50","5","80","1997","2011","","0","否","否","非收费","","","","3.725","3.725","3.725","3","微丘","12","长子公路管理段","0","S326","是","","","MTEzLjAzMjgwMDUz","MzYuMTc5MzU3Nw==","MTEyLjk5ODk1NDE=","MzYuMTYxMjgzMDM="
"3888","S326","140428","长安线","丹朱","同昱村","17.95","19.332","1.382","12","二级","否","4","11","沥青混凝土","25","25","7","60","2006","","","0","否","否","非收费","","","","1.382","1.382","1.382","4","平原","0","长子公路管理段","0","S326","是","","","MTEyLjg4NzE0MDgy","MzYuMTA3ODIzMzI=","MTEyLjg3MjgwMDU1","MzYuMTA4NTQxNDI="
"3892","S326","140428","长安线","岳阳村","老圪岛村","33.12","40.075","6.955","12","二级","否","2","11","沥青混凝土","8.5","7.5","7","60","2006","","","0","否","否","非收费","","","","6.955","6.955","3.28","2","重丘","13","长子公路管理段","0","S326","是","","","MTEyLjcyNDg2NjU2","MzYuMTAxNzI3NjE=","MTEyLjY2MjE3MzI3","MzYuMTI4MTkwMDQ="
"3894","S326","140428","长安线","发鸠山","长子安泽界","43.438","51.7","8.262","12","二级","否","2","11","沥青混凝土","8.5","7.5","7","60","2006","","","0","否","否","非收费","","","","8.262","8.262","8.262","2","重丘","21","长子公路管理段","0","S326","是","","","MTEyLjYzNDMxMjAy","MzYuMTQ3MjAwODg=","MTEyLjU1MjE1","MzYuMTUwMTA2NjY="
"3910","S326","141026","长安线","柳树沟村","凤池村","91.55","102.48","10.93","12","二级","否","2","11","沥青混凝土","8.5","8","7","60","1969","2007","","0","否","否","非收费","","","","10.93","10.93","2.834","1","山岭","19","安泽公路管理段","0","S326","是","","","MTEyLjI3NTExMzM2","MzYuMDU3MDAzMzQ=","MTEyLjIzMTI1ODQy","MzYuMTE4NjQxNzg="
"3940","S331","140524","坪曲线","苏庄","苏庄","48.4","56.07","7.67","12","二级","否","2","22","沥青碎石","12","11","6","60","1998","","","0","否","否","非收费","","","","7.67","7.67","7.37","1","山岭","7","陵川公路段","0","S331","是","","","MTEzLjE2NDYyNQ==","MzUuODU0Nzg3NQ==","MTEzLjExMTE3NzY5","MzUuODIwMDI2MDg="
"3942","S331","140581","坪曲线","龙渠","桥北","76.32","77.93","1.61","11","一级","否","4","11","沥青混凝土","20","19.4","8","60","1994","2009","","0","否","否","非收费","","","","1.61","1.61","1.61","2","重丘","0","高平公路段","0","S331","是","","","MTEyLjk0Mzg2MTc3","MzUuNzc1NTU3NzM=","MTEyLjkyNTgxMzU1","MzUuNzc1OTAwOTg="
"3960","S332","140521","陵沁线","杨河桥","杨河桥","153.412","153.55","0.138","11","一级","否","4","11","沥青混凝土","23","22","10","60","1976","2010","","0","否","否","非收费","","","","0.138","0.138","0.05","1","山岭","1","沁水公路段","0","S332","是","","","MTEyLjIyMzc0NTA4","MzUuNjg1MjI1NTY=","MTEyLjIyMzU4MjIy","MzUuNjg2NTcxODg="
